"id","inqno","consultant","project","approval","customer","validity","rate","price","terms","delivery","drumlength","ld","cpbg","warranty","cutlength","destination","inspby","cabletype","conductor","insulation","sheilding","innersheath","armour","outersheath","sp1","sp2","sp3","sp4","sp5","sp6","oem","sector","approvalissue","currentproject","upcomingproject","csupplier","req","delperiod","spclreq","others","user","datetime"
"839","5375",,"Vayu Product Project.","Not Approved","Hartek India Pvt. Ltd.","3",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,"EPC","Power Sector","Private Company Project, No need of utility approval.","As Above",,,,,,,"3071","2022-03-19"
"840","5376","-","GETCO/Sisrana Tender","Approved","Kintech Synergy Pvt. Ltd. - Ahmedabad","7",,,"10% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-03-19"
"841","5354",,"NTPC - OBERA ","Approved","ISGEC Heavy Engineering Ltd. - Noida","7",,,"100% payment within 30 days (Under MSME)","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","500","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3044","2022-03-19"
"842","5377","EIL","Slug catcher plant ONGC Uran Mumbai","Approved","ONGC Uran Mumbai","2",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-19"
"843","5380",,"Quote for Electrical Package ","Approved","NPCIL Kodankulam","7",,,"20% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-19"
"844","5378",,"NPCIL Electrical Package ","Approved","NPCIL","3",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-19"
"846","5384",,"Mundra Solar Energy Ltd-kutch Project.","Approved","Adani ","5",,,"20% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-19"
"847","5357",,"SBI/G01/11272/9110064796 ahmedabad",," Torrent Power Ltd.","7",,,"100% payment within 30 days (Under MSME)","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","500","Yes","10%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.",,,"TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-19"
"849","5326",,"DAE Tender","Approved","Bracker India","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3053","2022-03-19"
"850","5385","MECON","IGGL Tender","Approved","Corrtech International Pvt. Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","-","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"EPC","Oil and Gas",,,,,,,,"They are currently bidding in IGGL, we are approved in it. Tender due date is 24-03-2022","3053","2022-03-19"
"851","5393","Na","ECHS & ICHS Revamping","Approved","TANGEDCO","5",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-19"
"852","5392","Toyo Engg.","CP System Project ","Approved","Nayara Energy","2",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-21"
"853","5391","EIL","EPCC 07 Package – Dual Feed Cracker Block for Rajasthan Refinery Project (RRP) of M/s HRRL, BARMER, ","Approved","HRRL ","2",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-21"
"855","5390","NA","HT Cables requirement for TANGEDCO Specifications ","Approved","Tangedco ","2",,,"20% Advance and balance against performa invoice after inspection before dispatch.","4 -  6 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-21"
"857","5386",,"IOCL Tondiarpet TLF project ","Not Approved","Avighna EPC Services Pvt. Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,"EPC","Oil & Gas","For this project our Make name is not there in IOCL vendor list","As Above",,,,,,,"3071","2022-03-21"
"859","5388",,"Sinter plant","Approved","Hi Tech Instruments & Control Systems ","4",,,"10% Advance and balance against performa invoice after inspection before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-03-21"
"860","5395",,"JGSPV-20 MW Solar PV Project - Jhanor Gandhar","Approved","NTPC","3",,,"20% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-21"
"861","5394","NA","CP System project","Approved","Sark EPC ","4",,,"10% advance and balance through 30 days PDC after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3048","2022-03-21"
"862","5396",,"PGCIL TRANSFORMERS ","Approved","TBEA Energy India Pvt. Ltd.","7",,,"100% payment with in 45 days PDC before dispatch.","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","Yes","10%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","1000","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"863","5368",,"BAP BHEL",,"Bharat Heavy Electricals Ltd.","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","Yes","10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","1000","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"864","5402",,"       Package SS01 for Extension of 400kV Fatehgarh-III & 400kV Bhadla III","Approved","Linxon India Pvt. Ltd","7",,,"100% payment within 45 days (Under MSME)","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","Yes","10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","1000","Up to site","Client",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"865","1339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"866","5267",," HALLIBURTON sATTELITE PROJECT","Approved","Cairn oil & gas ","7",,,"10% Advance and balance payment through 60 days LC","12 -  14 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","No","NA","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","500","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3033","2022-03-22"
"867","1344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"869","1392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"870","1396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"871","1411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"872","1412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"873","1443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"874","1454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"875","1462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"876","1470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"877","1495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"878","1652",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"879","1615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"880","1610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"881","1591",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"882","1556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"883","1551",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"885","1523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"886","1518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"887","1505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"888","1496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"889","1827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"890","1826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"891","1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"893","1750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"895","1747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"897","1746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"898","1693",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"899","1681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"900","1661",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"901","2047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"902","2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"904","1982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"906","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"907","1967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"909","1894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"910","1893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"911","1867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"912","1866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"913","1863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"914","2224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"915","2201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"916","2198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"917","2189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"922","2185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"923","2173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"925","2157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"926","2155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"927","2095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"928","2081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"929","2412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"930","2409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"932","2363",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"933","2406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"935","2362",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"936","2294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"937","2292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"938","1692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"939","2719",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"940","2718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"941","2716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"942","2622",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"943","2497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"944","2496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"945","2488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"946","2474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"947","2472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"948","2470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"949","2746",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"950","2905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"952","2936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"953","2945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"954","2961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"955","3084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"957","3134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"958","3146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"959","3161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"960","3213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"961","3905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"962","3821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"963","3808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"964","3771",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"966","3568",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"967","3571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"969","3530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"970","3523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"971","3436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"972","4257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"973","4241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"975","4092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"977","4006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"978","4045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"979","3988",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"981","3983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"983","3955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"984","4108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"987","4309",,"PSPTCL",,"Kanohar Electricals Ltd.","7",,,"10% Advance and balance payment through 90 days LC","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","Yes",,,"1000","Up to site","Client",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"988","4299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"989","4310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"991","4317",,": Mumbai Nagpur Pipeline Project ","Not Approved","Kalpataru Power Transmission Ltd.","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes",,,"As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"992","4343",,"- T180_HPCL_Balsore.","Approved","Advanced Systek Pvt. Ltd.","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","10%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"993","4440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"994","4539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"995","4555",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"996","4572",,"220/66/11 kV GIS Package at MSTPL and 66 kV GIS at VGPL"" in ",," Hitachi Energy  India Ltd","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ",,,"10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"998","4732",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"999","4947",,"Project 400/220kV AIS Pooling Substation at Karur Wind Energy Zone, Tamil Nadu for Adani Transmissio","Approved","Hitachi Energy India Ltd","7",,,"100% payment within 45 days (Under MSME)","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ",,"Yes","10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1000","4945",,"GSFC_SA Project ",,"L&T Hydrocarbon Engineering Ltd.","7",,,"100% payment within 30 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ",,"Yes","10%","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","1000","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1001","4917",,"Project 132/11 KV GIS at Kamanda Steel Plant for Rungta Mines for LT Cables (2nd Lot) for Rungta Min",,"Hitachi Energy India Ltd","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ",,"10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.",,"Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1002","4891",,,"Not Approved","Hitachi Energy India Ltd","7",,,,,,,,,,"Up to site","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1004","4852",,"- 400kV AIS Substation Extn. Package-SS01 - Patiala S/s. - PGCIL - Linxon","Approved","Linxon India Pvt. Ltd","7",,,"100% payment within 45 days (Under MSME)","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Client",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1005","4802",,"Charor substation:- HPPTCL","Approved","Kanohar Electricals Ltd.","7",,,"100% payment within 90 days  through LC with manufacturing clearance","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ",,"No",,,"As Per BOQ","Up to site","Client",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1006","4788",,"project ""132/33kV GIS substation at Kazipur & Gota,Ahmedabad, Torrent Power",,"Hitachi Energy India Ltd","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1007","4750",,"“SITC of Fire Fighting & Detection Package of proposed Plant Building for 600 TPD Solar Glass Manufa",," Sterling & Wilson Pvt. Ltd.","7",,,"10% Advance and balance payment through 90 days LC","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","10%","24 Months from the date of Commissioning & 36 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1008","4734",,"Power Transformers ",,"Hitachi Energy India Ltd-Vadodara","7",,,"100% payment within 45 days (Under MSME)","8 -  10 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","1000","No",,,"1000","Up to site",,,,,,,,,,,,,,,,,,,,,,,,,"3007","2022-03-22"
"1010","5400","BPCL","BPCL-Mahul Refinery CCTV project.","Approved","Transit Electronics Limited. Surat ",,,,"20% Advance and balance payment through 60 days LC","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","Yes","No PBG","12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","TPIA",,,,,,,,,,,,,,,,,,,,,,,,"3011","2022-03-22"
"1011","5404","Emerson - Singapore","Titas Gas combine Cycle - Bangladesh","Approved","Flash point Equipments Pvt. Ltd.","3",,,"10% Advance and balance against performa invoice after inspection before dispatch.","6 -  8 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks",,,,,,,,,,,,,,,"OEM ","Oil and Gas ",,"As above",,,,"First Week Of june  ",,,"3068","2022-03-22"
"1012","5401","PGCIL","PGCIL 765kV & 400kV Substations","Approved","Kalpataru Power Transmission Ltd.","7",,,"10% Advance and balance against performa invoice after inspection before dispatch.","10 -  12 weeks from the date of receipt of approved GTP/QAP/Manufacturing Clearance ","As Per BOQ","No",,"12 Months from the date of Commissioning & 18 Months from the date of dispatch; whichever is earlier.","As Per BOQ","Exworks","Consultant",,,,,,,,,,,,,,,,,,,,,,,,"3071","2022-03-23"
